CustomerID,Product,Quantity,UnitPrice,Date,Channel,Total
C01633,Burger,2,4.67,2024-02-28,In-Store,9.34
C02361,Pizza,4,8.26,2024-06-23,In-Store,33.04
C00080,Chicken,3,8.74,2024-04-19,Online,26.22
C00350,Fries,1,2.2,2024-10-22,Online,2.2
C00228,Dessert,5,2.92,2024-06-29,Online,14.6
C01615,Chicken,5,6.57,2024-04-25,Online,32.85
C00135,Drink,4,1.58,2024-01-06,Online,6.32
C01069,Chicken,1,5.82,2024-10-14,Online,5.82
C01424,Fries,3,1.8,2024-05-08,In-Store,5.4
C01640,Fries,2,2.02,2024-04-30,Online,4.04
C01720,Pizza,1,8.64,2024-06-04,Online,8.64
C00138,Chicken,4,6.24,2024-04-27,In-Store,24.96
C00241,Taco,4,3.13,2024-02-16,In-Store,12.52
C01587,Drink,4,1.53,2024-02-25,In-Store,6.12
C02264,Fries,1,2.13,2024-12-03,Online,2.13
C01978,Drink,1,1.27,2024-03-02,In-Store,1.27
C00681,Fries,2,2.21,2024-10-21,Online,4.42
C00834,Dessert,4,2.59,2024-08-06,In-Store,10.36
C00368,Burger,4,4.93,2024-05-19,Online,19.72
C02404,Pizza,4,7.13,2024-07-06,Online,28.52
C01753,Taco,2,4.26,2024-07-31,Online,8.52
C00740,Taco,5,3.94,2024-08-10,In-Store,19.7
C01021,Taco,4,3.09,2024-05-16,In-Store,12.36
C01646,Fries,1,1.97,2024-03-16,In-Store,1.97
C02316,Chicken,1,6.7,2024-05-25,Online,6.7
C01516,Pizza,3,9.32,2024-10-07,In-Store,27.96
C01679,Pizza,1,6.59,2024-04-12,Online,6.59
C00687,Pizza,2,7.19,2024-08-16,In-Store,14.38
C00936,Chicken,5,6.4,2024-09-18,Online,32.0
C00398,Fries,5,1.85,2024-04-01,Online,9.25
C01209,Pizza,3,8.45,2024-09-02,Online,25.35
C00303,Burger,2,4.38,2024-11-29,Online,8.76
C01747,Pizza,4,7.11,2024-12-01,Online,28.44
C00220,Fries,5,2.14,2024-05-27,In-Store,10.7
C02416,Drink,3,1.48,2024-04-02,In-Store,4.44
C00051,Pizza,4,7.78,2024-11-19,In-Store,31.12
C01601,Taco,1,2.99,2024-12-05,Online,2.99
C01237,Taco,4,3.22,2024-11-10,In-Store,12.88
C02489,Burger,4,4.0,2024-08-24,Online,16.0
C00591,Chicken,2,7.57,2024-02-13,Online,15.14
C02374,Taco,3,3.44,2024-11-01,Online,10.32
C02265,Pizza,4,6.95,2024-10-05,In-Store,27.8
C02347,Chicken,4,6.0,2024-09-12,In-Store,24.0
C00792,Chicken,5,7.77,2024-11-26,In-Store,38.85
C00507,Dessert,4,2.88,2024-02-24,In-Store,11.52
C02042,Fries,1,2.04,2024-12-05,Online,2.04
C02440,Chicken,2,7.29,2024-07-27,Online,14.58
C01225,Dessert,1,3.32,2024-07-18,Online,3.32
C00815,Burger,1,5.03,2024-04-26,Online,5.03
C01509,Taco,3,4.15,2024-01-31,Online,12.45
C00534,Dessert,2,2.61,2024-09-03,Online,5.22
C00814,Fries,4,2.32,2024-05-09,Online,9.28
C01371,Chicken,1,6.73,2024-06-24,In-Store,6.73
C01910,Taco,1,3.39,2024-08-13,In-Store,3.39
C00971,Fries,2,1.93,2024-02-06,Online,3.86
C00050,Taco,2,3.33,2024-11-09,Online,6.66
C00052,Taco,5,3.84,2024-04-21,Online,19.2
C00017,Taco,4,3.53,2024-04-28,Online,14.12
C00303,Burger,3,4.29,2024-11-21,Online,12.87
C01626,Pizza,1,7.36,2024-03-10,Online,7.36
C02122,Chicken,1,6.68,2024-04-08,In-Store,6.68
C00340,Pizza,2,8.42,2024-02-13,In-Store,16.84
C02476,Fries,5,1.99,2024-11-28,Online,9.95
C00428,Burger,1,3.77,2024-10-19,Online,3.77
C01639,Dessert,2,3.26,2024-07-21,Online,6.52
C01842,Taco,4,4.06,2024-06-07,In-Store,16.24
C00500,Burger,1,4.69,2024-12-24,In-Store,4.69
C01851,Pizza,5,8.02,2024-06-14,In-Store,40.1
C01151,Taco,5,4.11,2024-03-24,Online,20.55
C01578,Dessert,5,2.84,2024-05-05,Online,14.2
C01446,Pizza,4,8.17,2024-10-14,Online,32.68
C01323,Chicken,4,6.47,2024-10-08,In-Store,25.88
C00129,Pizza,1,7.63,2024-04-19,Online,7.63
C01630,Drink,3,1.64,2024-01-24,In-Store,4.92
C00808,Chicken,1,8.07,2024-07-22,Online,8.07
C01080,Burger,3,4.42,2024-12-11,Online,13.26
C00860,Chicken,4,7.42,2024-03-16,Online,29.68
C00066,Burger,4,4.89,2024-01-09,Online,19.56
C00492,Burger,1,4.27,2024-01-28,Online,4.27
C02012,Burger,3,4.68,2024-04-17,Online,14.04
C01305,Pizza,3,8.39,2024-08-05,In-Store,25.17
C01389,Chicken,2,6.91,2024-08-05,Online,13.82
C01709,Burger,5,4.22,2024-07-03,Online,21.1
C01010,Burger,2,4.42,2024-01-17,In-Store,8.84
C00061,Dessert,4,3.46,2024-05-02,Online,13.84
C01738,Burger,2,4.37,2024-06-03,In-Store,8.74
C01177,Taco,1,3.74,2024-10-24,In-Store,3.74
C01983,Burger,1,5.04,2024-09-01,In-Store,5.04
C00084,Burger,5,4.57,2024-07-14,Online,22.85
C02431,Burger,2,5.25,2024-05-22,Online,10.5
C01782,Fries,5,2.14,2024-07-06,In-Store,10.7
C00912,Burger,1,4.18,2024-09-21,Online,4.18
C01817,Drink,4,1.37,2024-10-12,Online,5.48
C02330,Taco,3,4.25,2024-04-03,In-Store,12.75
C00056,Chicken,2,7.08,2024-03-18,Online,14.16
C01561,Fries,1,1.53,2024-03-12,Online,1.53
C01178,Taco,4,3.54,2024-07-28,Online,14.16
C00121,Drink,2,1.37,2024-01-10,Online,2.74
C00531,Drink,4,1.68,2024-07-08,Online,6.72
C00388,Taco,1,3.74,2024-08-20,Online,3.74
C02303,Drink,5,1.52,2024-06-08,In-Store,7.6
C00104,Drink,4,1.7,2024-11-21,Online,6.8
C00892,Taco,5,3.16,2024-02-12,Online,15.8
C02019,Taco,4,3.51,2024-01-30,In-Store,14.04
C00036,Fries,1,2.04,2024-02-12,Online,2.04
C02423,Pizza,3,8.06,2024-02-14,Online,24.18
C00145,Fries,1,1.94,2024-12-18,Online,1.94
C01663,Burger,2,4.35,2024-06-18,In-Store,8.7
C01209,Drink,4,1.68,2024-03-22,In-Store,6.72
C00413,Burger,2,5.04,2024-05-31,In-Store,10.08
C01886,Taco,4,3.91,2024-06-04,Online,15.64
C00404,Drink,3,1.4,2024-10-23,Online,4.2
C00844,Pizza,3,8.79,2024-02-20,Online,26.37
C01355,Burger,3,4.97,2024-04-23,Online,14.91
C00598,Burger,1,5.0,2024-08-02,Online,5.0
C02366,Burger,4,4.23,2024-08-22,In-Store,16.92
C01875,Dessert,5,3.22,2024-01-30,Online,16.1
C00476,Drink,5,1.43,2024-03-25,In-Store,7.15
C00384,Drink,1,1.38,2024-10-04,Online,1.38
C00974,Drink,3,1.35,2024-08-11,Online,4.05
C02030,Drink,2,1.35,2024-01-04,Online,2.7
C01835,Burger,2,4.52,2024-03-12,In-Store,9.04
C02484,Chicken,4,7.26,2024-05-26,In-Store,29.04
C00523,Pizza,2,8.28,2024-12-18,Online,16.56
C01437,Chicken,4,6.78,2024-02-16,Online,27.12
C00051,Taco,5,3.7,2024-09-28,Online,18.5
C00858,Pizza,3,7.84,2024-01-19,In-Store,23.52
C02235,Burger,4,4.94,2024-04-20,In-Store,19.76
C00417,Taco,3,3.34,2024-02-17,In-Store,10.02
C00851,Burger,3,3.92,2024-01-10,Online,11.76
C01226,Drink,4,1.59,2024-06-30,Online,6.36
C00045,Chicken,4,7.53,2024-12-12,Online,30.12
C01149,Burger,1,5.58,2024-06-01,In-Store,5.58
C00607,Burger,4,4.59,2024-06-06,Online,18.36
C01495,Drink,1,1.29,2024-04-20,Online,1.29
C01821,Taco,4,3.68,2024-12-30,In-Store,14.72
C00941,Chicken,5,7.19,2024-06-05,In-Store,35.95
C00926,Burger,5,4.16,2024-04-17,In-Store,20.8
C02280,Pizza,5,8.01,2024-11-06,In-Store,40.05
C01013,Burger,5,4.42,2024-05-24,Online,22.1
C00705,Taco,5,3.75,2024-04-06,In-Store,18.75
C00405,Chicken,2,7.69,2024-11-26,In-Store,15.38
C01814,Pizza,5,7.78,2024-09-30,Online,38.9
C00851,Pizza,4,8.75,2024-12-15,Online,35.0
C00102,Fries,3,2.13,2024-06-25,In-Store,6.39
C00412,Fries,3,1.94,2024-12-08,Online,5.82
C00005,Fries,3,2.15,2024-09-07,Online,6.45
C01515,Burger,2,3.69,2024-10-11,In-Store,7.38
C01054,Chicken,1,6.53,2024-03-21,Online,6.53
C00161,Taco,2,3.74,2024-09-21,Online,7.48
C00108,Chicken,2,6.88,2024-01-25,In-Store,13.76
C01495,Fries,3,2.22,2024-06-16,Online,6.66
C02265,Pizza,4,7.91,2024-12-27,In-Store,31.64
C01560,Pizza,5,9.85,2024-12-26,Online,49.25
C00552,Burger,2,3.59,2024-12-24,Online,7.18
C01986,Burger,3,4.16,2024-06-28,Online,12.48
C02407,Burger,1,4.6,2024-10-28,Online,4.6
C01321,Fries,3,1.61,2024-04-16,Online,4.83
C01395,Drink,5,1.59,2024-04-14,In-Store,7.95
C00985,Dessert,4,2.74,2024-02-03,Online,10.96
C02302,Pizza,1,8.45,2024-08-07,In-Store,8.45
C02423,Chicken,3,7.68,2024-10-25,Online,23.04
C00033,Chicken,1,6.86,2024-01-17,Online,6.86
C01549,Chicken,1,7.92,2024-08-24,Online,7.92
C01342,Pizza,1,8.15,2024-05-21,In-Store,8.15
C00190,Fries,4,1.76,2024-07-14,In-Store,7.04
C00097,Burger,2,4.53,2024-01-02,Online,9.06
C02059,Drink,2,1.71,2024-11-02,In-Store,3.42
C02285,Fries,5,2.03,2024-02-17,Online,10.15
C02339,Drink,5,1.39,2024-06-14,In-Store,6.95
C01229,Chicken,4,7.59,2024-01-26,Online,30.36
C00481,Pizza,5,9.73,2024-05-22,Online,48.65
C01932,Pizza,2,8.06,2024-01-07,Online,16.12
C00746,Pizza,4,8.67,2024-08-17,Online,34.68
C00842,Chicken,1,6.95,2024-11-27,Online,6.95
C01103,Pizza,5,8.32,2024-09-29,Online,41.6
C00679,Drink,5,1.51,2024-03-17,Online,7.55
C01498,Drink,4,1.08,2024-05-13,In-Store,4.32
C00071,Taco,1,3.73,2024-02-23,Online,3.73
C00357,Pizza,1,7.44,2024-09-11,Online,7.44
C00424,Drink,3,1.35,2024-06-17,Online,4.05
C00571,Chicken,2,7.21,2024-12-20,Online,14.42
C01050,Pizza,3,8.11,2024-08-22,In-Store,24.33
C00166,Chicken,1,7.68,2024-05-23,In-Store,7.68
C00342,Burger,3,5.11,2024-02-15,Online,15.33
C02125,Burger,4,3.58,2024-02-02,Online,14.32
C00427,Burger,5,4.66,2024-01-23,In-Store,23.3
C01918,Chicken,3,6.53,2024-06-28,Online,19.59
C00177,Taco,3,3.2,2024-10-18,In-Store,9.6
C00758,Taco,3,3.68,2024-05-05,Online,11.04
C01103,Taco,3,3.23,2024-08-29,In-Store,9.69
C00352,Drink,5,1.51,2024-08-05,In-Store,7.55
C01849,Chicken,1,7.07,2024-12-21,Online,7.07
C01711,Dessert,3,2.59,2024-08-07,In-Store,7.77
C00804,Chicken,4,6.65,2024-05-08,In-Store,26.6
C02273,Chicken,5,7.04,2024-05-22,Online,35.2
C02038,Chicken,3,7.28,2024-07-24,Online,21.84
C00371,Burger,2,4.6,2024-09-15,Online,9.2
C02401,Chicken,5,6.81,2024-07-21,Online,34.05
C01816,Burger,5,4.6,2024-10-27,Online,23.0
C00084,Pizza,2,9.83,2024-06-19,In-Store,19.66
C00238,Burger,2,4.12,2024-07-21,In-Store,8.24
C02234,Chicken,1,7.1,2024-08-03,In-Store,7.1
C00262,Pizza,2,8.11,2024-06-09,In-Store,16.22
C02389,Burger,5,4.67,2024-12-27,Online,23.35
C02168,Burger,2,4.89,2024-11-27,Online,9.78
C02366,Taco,1,3.32,2024-03-09,Online,3.32
C01522,Taco,3,2.66,2024-10-01,In-Store,7.98
C00408,Burger,3,4.25,2024-08-30,Online,12.75
C00884,Pizza,3,7.46,2024-07-22,Online,22.38
C01645,Fries,1,1.56,2024-01-19,In-Store,1.56
C02239,Taco,3,3.44,2024-06-30,Online,10.32
C02423,Burger,4,5.01,2024-03-24,Online,20.04
C02235,Dessert,4,2.86,2024-02-10,Online,11.44
C00502,Burger,1,5.28,2024-06-03,In-Store,5.28
C02273,Burger,1,4.43,2024-05-28,In-Store,4.43
C02029,Chicken,2,7.31,2024-02-06,Online,14.62
C02481,Fries,1,2.21,2024-05-01,Online,2.21
C01750,Chicken,4,7.53,2024-01-20,Online,30.12
C01388,Taco,5,4.24,2024-11-29,In-Store,21.2
C01879,Burger,1,4.53,2024-02-02,Online,4.53
C02133,Taco,1,3.84,2024-09-01,In-Store,3.84
C00673,Chicken,3,6.24,2024-12-10,Online,18.72
C02172,Pizza,2,8.95,2024-09-22,Online,17.9
C01747,Taco,5,3.59,2024-08-15,Online,17.95
C00574,Chicken,3,6.46,2024-10-31,Online,19.38
C01239,Drink,4,1.42,2024-01-07,In-Store,5.68
C02101,Chicken,2,6.06,2024-09-27,Online,12.12
C01297,Pizza,3,6.95,2024-03-18,Online,20.85
C02189,Taco,3,3.65,2024-08-13,Online,10.95
C01703,Taco,3,3.53,2024-10-02,In-Store,10.59
C00942,Drink,5,1.53,2024-07-31,Online,7.65
C01529,Chicken,1,7.84,2024-01-15,In-Store,7.84
C02383,Taco,5,3.55,2024-01-27,Online,17.75
C01840,Burger,2,3.92,2024-12-04,In-Store,7.84
C02121,Chicken,5,7.26,2024-09-02,In-Store,36.3
C00475,Burger,2,4.33,2024-06-23,Online,8.66
C01458,Burger,1,4.34,2024-05-24,In-Store,4.34
C02341,Chicken,2,7.45,2024-08-13,Online,14.9
C01170,Pizza,1,8.67,2024-02-29,Online,8.67
C00496,Chicken,1,5.74,2024-04-23,Online,5.74
C02220,Pizza,1,7.07,2024-04-21,Online,7.07
C01473,Drink,1,1.46,2024-01-29,In-Store,1.46
C02395,Burger,2,4.13,2024-11-03,Online,8.26
C00266,Pizza,1,6.41,2024-08-06,Online,6.41
C01252,Pizza,2,7.8,2024-10-04,Online,15.6
C02115,Chicken,5,5.7,2024-05-01,Online,28.5
C00357,Taco,5,3.53,2024-12-17,In-Store,17.65
C01179,Fries,3,2.1,2024-06-04,Online,6.3
C00092,Burger,3,4.56,2024-06-09,Online,13.68
C01189,Burger,2,4.23,2024-03-20,Online,8.46
C00012,Fries,2,1.97,2024-08-09,In-Store,3.94
C01539,Chicken,4,6.45,2024-08-24,In-Store,25.8
C01000,Chicken,3,7.97,2024-05-28,Online,23.91
C01168,Pizza,5,7.16,2024-12-03,In-Store,35.8
C01373,Burger,1,3.94,2024-02-23,In-Store,3.94
C00491,Burger,3,4.88,2024-09-13,Online,14.64
C01179,Pizza,4,9.26,2024-11-02,Online,37.04
C01562,Taco,5,3.45,2024-05-08,Online,17.25
C02187,Fries,4,1.92,2024-08-20,In-Store,7.68
C01871,Burger,1,5.47,2024-02-04,In-Store,5.47
C01018,Burger,3,4.68,2024-07-30,Online,14.04
C02064,Drink,5,1.42,2024-02-23,In-Store,7.1
C00057,Burger,3,5.01,2024-10-01,Online,15.03
C01777,Taco,5,3.92,2024-08-29,In-Store,19.6
C02183,Burger,4,3.71,2024-04-15,In-Store,14.84
C01892,Taco,5,3.95,2024-01-25,Online,19.75
C01023,Burger,3,4.81,2024-08-11,Online,14.43
C01696,Taco,3,3.69,2024-10-07,In-Store,11.07
C01643,Burger,5,4.26,2024-08-05,Online,21.3
C00632,Drink,4,1.76,2024-12-24,Online,7.04
C01107,Chicken,2,8.26,2024-06-14,In-Store,16.52
C00268,Pizza,1,7.7,2024-01-25,In-Store,7.7
C00134,Taco,5,4.03,2024-08-03,Online,20.15
C00616,Pizza,5,9.98,2024-02-02,In-Store,49.9
C00888,Dessert,1,2.46,2024-08-30,Online,2.46
C01274,Burger,5,5.21,2024-07-15,In-Store,26.05
C01907,Pizza,2,8.21,2024-03-27,In-Store,16.42
C02348,Burger,5,4.42,2024-12-27,In-Store,22.1
C00293,Chicken,1,6.01,2024-09-19,In-Store,6.01
C02236,Chicken,5,7.2,2024-03-31,Online,36.0
C01717,Pizza,2,7.85,2024-06-29,Online,15.7
C01056,Pizza,5,8.91,2024-11-14,Online,44.55
C00898,Fries,5,2.03,2024-11-16,Online,10.15
C02295,Chicken,3,6.41,2024-08-31,Online,19.23
C01303,Fries,5,2.13,2024-07-10,Online,10.65
C00204,Chicken,4,6.99,2024-07-01,In-Store,27.96
C01214,Taco,5,3.46,2024-05-08,Online,17.3
C01552,Burger,3,4.33,2024-07-29,Online,12.99
C01519,Fries,5,1.49,2024-02-29,In-Store,7.45
C00037,Pizza,5,7.25,2024-03-24,In-Store,36.25
C02115,Pizza,2,8.83,2024-05-01,In-Store,17.66
C02000,Chicken,5,6.93,2024-11-17,Online,34.65
C00324,Drink,4,1.36,2024-02-29,Online,5.44
C00192,Fries,1,2.03,2024-10-24,Online,2.03
C01277,Burger,2,4.02,2024-03-27,Online,8.04
C01473,Chicken,3,6.6,2024-08-20,In-Store,19.8
C00462,Burger,5,3.84,2024-11-14,Online,19.2
C02427,Chicken,1,7.97,2024-04-03,Online,7.97
C00510,Burger,4,4.13,2024-11-06,In-Store,16.52
C02307,Burger,5,4.0,2024-03-24,Online,20.0
C01516,Pizza,5,8.35,2024-01-12,Online,41.75
C01702,Pizza,4,8.84,2024-05-17,In-Store,35.36
C00555,Burger,4,4.57,2024-06-08,Online,18.28
C02253,Fries,2,1.68,2024-01-07,Online,3.36
C00546,Chicken,5,6.53,2024-02-04,Online,32.65
C01361,Dessert,5,2.6,2024-02-27,Online,13.0
C01285,Pizza,1,7.24,2024-11-16,In-Store,7.24
C00685,Fries,4,2.23,2024-02-19,Online,8.92
C00819,Taco,3,4.04,2024-12-15,In-Store,12.12
C01937,Chicken,5,6.64,2024-09-27,In-Store,33.2
C02420,Burger,2,4.31,2024-10-13,In-Store,8.62
C00981,Chicken,1,5.83,2024-06-22,Online,5.83
C00819,Burger,4,3.27,2024-12-23,In-Store,13.08
C00681,Chicken,4,6.89,2024-03-29,In-Store,27.56
C00584,Taco,3,3.15,2024-09-06,Online,9.45
C00081,Burger,5,4.57,2024-02-24,Online,22.85
C01580,Fries,1,1.83,2024-06-13,Online,1.83
C01155,Fries,2,2.2,2024-06-08,Online,4.4
C01964,Burger,1,4.23,2024-02-16,In-Store,4.23
C00583,Pizza,1,7.46,2024-07-30,In-Store,7.46
C02477,Burger,2,4.77,2024-01-10,Online,9.54
C02208,Chicken,1,6.39,2024-10-10,In-Store,6.39
C01395,Fries,2,2.09,2024-10-13,Online,4.18
C01857,Pizza,1,9.36,2024-10-04,In-Store,9.36
C02028,Chicken,5,7.23,2024-07-01,In-Store,36.15
C02013,Burger,5,4.84,2024-11-07,In-Store,24.2
C00872,Chicken,2,7.31,2024-11-24,Online,14.62
C00922,Pizza,1,8.85,2024-07-11,In-Store,8.85
C00330,Chicken,2,6.8,2024-04-23,Online,13.6
C02247,Chicken,1,6.95,2024-09-06,Online,6.95
C00405,Fries,1,1.96,2024-10-12,Online,1.96
C01802,Burger,3,4.04,2024-11-13,In-Store,12.12
C01476,Burger,3,4.57,2024-07-06,In-Store,13.71
C01892,Taco,2,3.16,2024-11-08,Online,6.32
C01069,Fries,2,1.97,2024-06-21,In-Store,3.94
C00236,Fries,5,1.78,2024-03-25,In-Store,8.9
C01178,Pizza,2,8.23,2024-12-03,In-Store,16.46
C01982,Burger,5,4.43,2024-03-14,In-Store,22.15
C00658,Pizza,2,7.68,2024-10-15,Online,15.36
C01049,Chicken,1,6.12,2024-08-14,In-Store,6.12
C00828,Chicken,4,7.36,2024-12-19,Online,29.44
C00284,Drink,5,1.72,2024-01-20,In-Store,8.6
C02495,Taco,3,3.85,2024-08-20,Online,11.55
C01142,Dessert,2,3.06,2024-01-18,In-Store,6.12
C01324,Chicken,1,6.96,2024-07-20,Online,6.96
C01243,Taco,5,3.35,2024-09-30,In-Store,16.75
C01783,Chicken,4,7.13,2024-11-12,Online,28.52
C01679,Pizza,4,8.24,2024-08-26,Online,32.96
C02491,Chicken,5,8.22,2024-03-28,Online,41.1
C00252,Fries,5,1.81,2024-01-10,In-Store,9.05
C01715,Drink,1,1.43,2024-07-25,In-Store,1.43
C00544,Drink,1,1.7,2024-05-18,In-Store,1.7
C01507,Burger,2,4.36,2024-10-13,Online,8.72
C01188,Drink,1,1.71,2024-11-11,Online,1.71
C00461,Chicken,5,8.03,2024-07-09,Online,40.15
C01149,Burger,3,4.08,2024-11-16,Online,12.24
C01188,Burger,4,4.64,2024-08-25,In-Store,18.56
C01065,Drink,4,1.7,2024-02-27,Online,6.8
C02440,Drink,1,1.8,2024-11-05,In-Store,1.8
C02216,Burger,3,4.67,2024-04-27,In-Store,14.01
C02360,Pizza,3,7.09,2024-01-19,In-Store,21.27
C01285,Taco,3,3.24,2024-02-21,Online,9.72
C01826,Chicken,5,7.38,2024-04-17,In-Store,36.9
C00721,Burger,5,5.07,2024-08-19,Online,25.35
C02292,Burger,2,4.1,2024-12-24,Online,8.2
C00538,Burger,2,4.77,2024-04-21,Online,9.54
C00572,Dessert,5,3.62,2024-02-14,Online,18.1
C02470,Burger,2,3.62,2024-10-13,In-Store,7.24
C01348,Taco,4,4.31,2024-02-13,Online,17.24
C02417,Drink,2,1.52,2024-03-16,Online,3.04
C00360,Pizza,5,8.38,2024-08-01,In-Store,41.9
C01462,Pizza,2,8.02,2024-11-24,In-Store,16.04
C01845,Pizza,5,9.42,2024-10-01,Online,47.1
C01793,Chicken,5,7.1,2024-08-19,In-Store,35.5
C00077,Taco,2,3.89,2024-04-22,In-Store,7.78
C00230,Fries,1,2.21,2024-03-19,Online,2.21
C01072,Fries,5,2.18,2024-10-08,Online,10.9
C00182,Taco,1,3.39,2024-12-07,In-Store,3.39
C00812,Taco,4,3.4,2024-09-27,Online,13.6
C00065,Pizza,1,9.47,2024-05-24,Online,9.47
C02382,Burger,3,5.07,2024-04-13,Online,15.21
C01436,Burger,2,4.64,2024-02-28,In-Store,9.28
C02194,Burger,2,4.05,2024-01-04,Online,8.1
C01589,Fries,4,2.16,2024-11-18,Online,8.64
C00494,Drink,1,1.3,2024-03-31,Online,1.3
C01504,Burger,3,4.91,2024-10-18,In-Store,14.73
C01944,Fries,1,2.1,2024-04-22,Online,2.1
C01027,Pizza,3,8.06,2024-03-28,In-Store,24.18
C01868,Taco,4,4.03,2024-03-29,In-Store,16.12
C02158,Taco,5,3.58,2024-11-26,Online,17.9
C01103,Taco,3,3.41,2024-03-11,Online,10.23
C02352,Pizza,4,8.33,2024-07-24,Online,33.32
C00870,Taco,1,3.82,2024-06-19,In-Store,3.82
C00134,Chicken,2,6.81,2024-10-19,In-Store,13.62
C01715,Fries,2,2.19,2024-07-05,Online,4.38
C01016,Burger,5,4.67,2024-01-03,In-Store,23.35
C01640,Pizza,5,9.53,2024-11-16,In-Store,47.65
C00658,Taco,4,3.51,2024-04-29,Online,14.04
C00487,Fries,4,2.12,2024-01-31,Online,8.48
C00195,Pizza,3,8.7,2024-01-28,Online,26.1
C01572,Pizza,3,8.39,2024-04-08,In-Store,25.17
C00673,Burger,3,4.76,2024-12-24,In-Store,14.28
C01509,Taco,5,3.27,2024-04-13,In-Store,16.35
C00244,Pizza,4,8.04,2024-11-03,Online,32.16
C01171,Burger,5,4.65,2024-12-01,In-Store,23.25
C00544,Drink,1,1.7,2024-07-16,In-Store,1.7
C02015,Pizza,5,7.56,2024-03-17,Online,37.8
C01799,Burger,3,4.74,2024-07-17,In-Store,14.22
C00143,Burger,3,4.16,2024-11-26,Online,12.48
C00790,Burger,3,4.96,2024-08-18,In-Store,14.88
C02026,Pizza,5,7.92,2024-07-04,In-Store,39.6
C02467,Pizza,3,8.08,2024-03-14,Online,24.24
C00881,Pizza,2,7.15,2024-11-01,In-Store,14.3
C00152,Drink,3,1.66,2024-08-22,Online,4.98
C00037,Chicken,5,6.52,2024-12-03,Online,32.6
C00744,Dessert,2,2.75,2024-11-17,In-Store,5.5
C00411,Burger,1,4.59,2024-07-29,Online,4.59
C01837,Burger,2,4.05,2024-04-23,In-Store,8.1
C00063,Taco,1,3.42,2024-08-28,In-Store,3.42
C00960,Pizza,3,6.81,2024-12-12,In-Store,20.43
C02028,Taco,5,3.58,2024-06-30,Online,17.9
C00419,Pizza,5,7.7,2024-12-24,In-Store,38.5
C00040,Burger,2,4.46,2024-01-08,Online,8.92
C00705,Pizza,3,8.03,2024-09-09,In-Store,24.09
C01497,Taco,1,3.72,2024-12-06,In-Store,3.72
C00566,Pizza,2,7.11,2024-06-29,In-Store,14.22
C01739,Drink,4,1.62,2024-10-22,In-Store,6.48
C01538,Taco,5,3.42,2024-07-02,In-Store,17.1
C01718,Burger,3,4.21,2024-03-25,Online,12.63
C01566,Chicken,4,6.28,2024-10-17,In-Store,25.12
C01924,Burger,1,4.14,2024-04-30,Online,4.14
C02194,Dessert,2,3.17,2024-10-10,Online,6.34
C01033,Pizza,2,6.42,2024-08-19,Online,12.84
C01636,Pizza,2,8.69,2024-07-18,Online,17.38
C01217,Burger,4,4.89,2024-03-31,Online,19.56
C01434,Fries,4,2.19,2024-12-15,In-Store,8.76
C00500,Taco,5,3.2,2024-01-09,In-Store,16.0
C00481,Burger,2,3.76,2024-06-21,Online,7.52
C01158,Taco,4,3.29,2024-12-15,Online,13.16
C02117,Burger,3,5.26,2024-04-22,Online,15.78
C01096,Burger,5,4.56,2024-05-20,In-Store,22.8
C01764,Pizza,1,8.04,2024-02-02,Online,8.04
C00600,Dessert,3,2.42,2024-09-28,Online,7.26
C01213,Burger,1,4.83,2024-07-06,In-Store,4.83
C01921,Chicken,5,8.39,2024-10-16,Online,41.95
C00192,Burger,1,4.73,2024-12-05,In-Store,4.73
C01793,Burger,3,3.92,2024-05-27,Online,11.76
C00193,Taco,3,3.06,2024-09-29,Online,9.18
C01626,Pizza,1,7.73,2024-05-09,Online,7.73
C01925,Fries,3,1.74,2024-12-24,Online,5.22
C01198,Pizza,5,8.02,2024-01-25,In-Store,40.1
C00414,Drink,2,1.63,2024-06-01,Online,3.26
C00837,Taco,1,3.45,2024-07-27,Online,3.45
C00602,Taco,5,3.23,2024-10-22,Online,16.15
C01924,Burger,2,4.43,2024-10-01,Online,8.86
C02234,Burger,2,4.89,2024-05-17,Online,9.78
C01868,Fries,5,2.15,2024-10-28,Online,10.75
C01763,Chicken,4,6.93,2024-09-19,In-Store,27.72
C00338,Pizza,5,8.08,2024-05-09,Online,40.4
C01738,Burger,1,4.94,2024-10-27,In-Store,4.94
C01635,Pizza,2,8.88,2024-04-23,Online,17.76
C00967,Chicken,1,7.48,2024-01-21,In-Store,7.48
C00790,Chicken,4,6.79,2024-01-02,Online,27.16
C00398,Pizza,2,7.21,2024-12-26,Online,14.42
C02084,Pizza,5,7.73,2024-08-11,In-Store,38.65
C00476,Chicken,2,6.76,2024-10-10,In-Store,13.52
C01813,Burger,3,4.52,2024-08-28,Online,13.56
C01905,Chicken,4,7.77,2024-12-16,Online,31.08
C00605,Chicken,3,6.96,2024-02-10,In-Store,20.88
C01552,Drink,4,1.47,2024-08-21,In-Store,5.88
C02085,Chicken,2,8.13,2024-02-13,Online,16.26
C02482,Taco,5,3.66,2024-01-15,Online,18.3
C01203,Taco,4,3.56,2024-11-04,In-Store,14.24
C01681,Drink,5,1.41,2024-04-10,Online,7.05
C02219,Burger,3,4.31,2024-10-08,In-Store,12.93
C02299,Burger,4,4.19,2024-06-17,In-Store,16.76
